,source_url,test_name,grade,Logical Fallacy Types,sentence
1737,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,Hasty Generalization,Q. Christine has a terrible experience with a boyfriend. She decides that all boys are mean.
1738,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,fasle dichotomy,"Q. Child to parent: Either you buy me this new book, or you decide that reading is not important at all."
1739,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,appeal to authority,Q. A little boy says that his friends should not go swimming in a river because his Mama said there were germs in the river.
1740,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,false dichotomy,"Q. I thought you cared about other people, but I didn't see you at the fundraiser for the Children's Hospital ..."
1741,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,post hoc,"Q. The temperature has dropped this morning, and I also have a headache. The cold weather must be causing my headache."
1742,https://quizizz.com/admin/quiz/5af3432e02fd7c0019e40cd2/king-hamilton-logical-fallacies,King/Hamilton Logical Fallacies,10th grade,appeal to authority,"Q. My sister-in-law, who is a teacher, said that this school is not somewhere that I would want to send my children."
1743,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Scare Tactic,Q. creates fear in people as evidence to support a claim
1744,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Against the person. Attacks the person and not the issue,Q. Ad Hominem
1745,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Manipulates emotions in order to get attention away from an important issue,Q. Appeal to Emotions
1746,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Either/Or Limits possible choices to avoid consideration of another choice,Q. False Dilemma
1747,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,jumping to conclusions,Q. Hasty Generalization
1748,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Presents an irrelevant topic to divert attention,Q. Red Herring
1749,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Uses the logic that the way things used to be are better than now ignoring problems of the past,Q. Traditional Wisdom
1750,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,"creates the impression that everyone is doing it, so you should too",Q. Bandwagon
1751,https://quizizz.com/admin/quiz/5afae7c28cdbfa001bec31ae/logical-fallacies,Logical Fallacies,10th grade,Creates a circle in reasoning where no useful information is presented,Q. Circular Reasoning
1752,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Straw Man,"Q. When you ignore the main argument and create a weaker argument that's easier to attack, this is a..."
1753,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Ad hominem,"Q. When you attack the person instead of the argument, this is..."
1754,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Circular reasoning,"Q. ""I am a great leader because I make great leadership decisions. The proof that I make great leadership decisions is that I am a great leader, and that's what leaders do."" What is this?"
1755,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,False dichotomy,"Q. ""If you never gave money to charity, then you must be a greedy millionaire."" What is this?"
1756,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Equivocation,"Q. ""Of course I can read Spanish! Look, I just finished this book by Jorge Luis Borges!""
""You lie! Borges isn't Spanish. He's from Argentina."""
1757,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Ad hominem,"Q. ""You should never break traffic laws.""
""Who are you to speak? You've gotten over fifteen speeding tickets!"" What is this?"
1758,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Straw man,"Q. ""I want my daughter to go to a state university so she can avoid too much debt.""
""Why do you think state schools are better than private schools? Harvard and Princeton are private."" What is this?"
1759,https://quizizz.com/admin/quiz/5fd38f9d790f6c001b94a240/logical-fallacies,Logical Fallacies,6th - 8th grade,Post hoc fallacy,"Q. ""Why are you hitting your computer!?""
""The last time my wifi was weak, I hit my computer and it got better."" What is this?"
1760,https://quizizz.com/admin/quiz/5dd4848a178748001b046649/exit-slip-logical-fallacies,5.11 exit slip - logical fallacies,6th grade,simple language that highlights the entertainment value of the program,Q. Arnold is pitching a computer program to a group of children. Which type of language would be most appropriate for Arnold to use for this task?
1761,https://quizizz.com/admin/quiz/5dd4848a178748001b046649/exit-slip-logical-fallacies,5.11 exit slip - logical fallacies,6th grade,logical fallacy,Q. What is false logic caused by an error in reasoning?
1762,https://quizizz.com/admin/quiz/5dd4848a178748001b046649/exit-slip-logical-fallacies,5.11 exit slip - logical fallacies,6th grade,bandwagon,"Q. Everyone who is really into gaming already owns the latest video game. Don't be the only one left out!

Which logical fallacy is being used in the passage?"
1763,https://quizizz.com/admin/quiz/5dd4848a178748001b046649/exit-slip-logical-fallacies,5.11 exit slip - logical fallacies,6th grade,,"Q. What catches your attention when watching/hearing a commercial or seeing a billboard?
(Select all that apply - based on your opinion!)"
1764,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Red Herring,Q. A fallacy that is a diversion tactic
1765,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Hasty Generalization,Q. An argument based on insufficient evidence.
1766,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Slippery Slope,Q. An argument that asserts something will inevitably happen.
1767,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Begging the Question,Q. An argument that assumes the premise of the claim is true.
1768,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,False Analogy,Q. An argument that is based on a misleading comparison.
1769,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Straw Man,Q. An argument that oversimplifies or misinterprets an idea only to attack it.
1770,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Circular Reasoning,Q. An argument that restates the argument or claim rather than proving it.
1771,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Non-Sequitur,Q. The claim in the argument is not followed by logically sequenced evidence.
1772,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,Q. An argument that attacks the person instead of the evidence.
1773,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Populum,Q. A claim based on reasoning supported by popular belief.
1774,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Post hoc ergo propter hoc,Q. When it is assumed one thing caused another simply because one happened after the other chronologically.
1775,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Bandwagon,Q. An argument that urges you to follow the same path everyone else is.
1776,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Either/Or,Q. Oversimplification of an issue by providing only two possible options for a solution.
1777,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Scare Tactics,Q. Exaggerating possible dangers beyond their statistical probability.
1778,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Sentimental Appeal,Q. Playing on readers' emotions to distract them from the facts.
1779,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Appeal to False Authority,Q. Presenting an unqualified person or institution as a source of credible information.
1780,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,post hoc ergo propter hoc,Q. She took a drink from the drinking fountain yesterday and now she's sick. It must have been the public fountain that made her sick.
1781,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Straw Man,Q. Senator Lewis says we should not fund the missile attack program. I disagree. I don't know why she wants to leave us defenseless like that.
1782,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Post hoc ergo propter hoc,"Q. I broke a mirror earlier in the day, and then I received an F on my history final. Therefore, I received the F because I broke the mirror."
1783,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Hasty Generalization,"Q. Fred, the German, stole my wallet. Therefore, all Germans are thieves."
1784,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Red Herring,"Q. We admit that this measure is popular, but we also urge you to recognize that there are so many other bond issues on this ballot it is getting ridiculous."
1785,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Red Herring,Q. I shouldn't have to pay for my parking ticket. There are far more dangerous offenses people commit. They should have to pay.
1786,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,"Q. Oh please, what do you know about labor laws? You don't even have a job."
1787,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Either/Or,Q. If you don't say the Pledge of Allegiance you are a traitor.
1788,https://quizizz.com/admin/quiz/606629c9f6277b001bfe66ab/logical-fallacies,Logical Fallacies,9th - 12th grade,Ad Hominem,"Q. My opponent raises a good point, but can we really trust him? I mean, he moved to this town only two years ago, and everyone knows that his wife left him."
1789,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,,Q. How would you define a logical fallacy?
1790,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Hasty Generalization,Q. Which logical fallacy does this image represent?
1791,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Ad Hominem,Q. Which logical fallacy does this image represent?
1792,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,False Equivalence Fallacy,Q. Which logical fallacy does this image represent?
1793,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Slippery Slope,Q. Which logical fallacy does this image represent?
1794,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Straw Man,Q. Which logical fallacy does this image represent?
1795,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Red Herring,Q. Which logical fallacy does this image represent?
1796,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,Having sound reasoning,Q. What is the most accurate definition for logic?
1797,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,A false or mistaken idea,Q. What is the most accurate definition for a fallacy?
1798,https://quizizz.com/admin/quiz/606cc6b8987b13001be223cf/logical-fallacy-review,Logical Fallacy Review,5th - 8th grade,,Q. Do you think it is important to be able to recognize fallacies and understand how to avoid them?
1799,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Hasty Generalization,"Q. Four out of five dentists recommend Happy Glossy Smiley toothpaste brand. Therefore, it must be great."
1800,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Bandwagon,"Q. Cathy is opposed to social media because she would rather have a face-to-face conversation. However, more and more of Cathy's friends have joined social media sites, so Cathy feels like she needs to create an account as well."
1801,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,False Causality,"Q. Our house was burglarized right after that new family moved in next door. Therefore, that new family must have been involved."
1802,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Slippery Slope,"Q. We need to stop allowing colleges to increase tuition every year. The next thing we know, it's going to cost more to attend college for one semester than it is to buy a new home!"
1803,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Either / Or,Q. There are two types of people in the world: dog people and cat people.
1804,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Hasty Generalization,Q. A driver with a New York license plate cuts you off in traffic. You decide that all New York drivers are terrible drivers.
1805,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Either / Or,"Q. Either you favor a strong national defense, or you favor allowing other nations to dictate our foreign policy."
1806,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Bandwagon,"Q. Marcus wants to go to a small community college close to home, but most of the kids in his class are applying to larger colleges out of state. Marcus decides that he should also apply to those colleges."
1807,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,False Causality,"Q. Every day, I eat cereal for breakfast. One time, I had a muffin instead, and there was a major earthquake in my city. I've eaten cereal ever since."
1808,https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr,Logical Fallacies (GR8),6th - 8th grade,Slippery Slope,"Q. If we let this child bring the permission slip late, there is no reason to ever set a deadline for anything again!"
1809,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"the expression of one's meaning by using language that normally signifies the opposite, typically for humorous or emphatic effect",Q. What is Irony?
1810,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a question asked in order to create a dramatic effect or to make a point rather than to get an answer,Q. What is a Rhetorical Question?
1811,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,to convince an audience by use of logic or reason,Q. What is Logos?
1812,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"a rhetorical or literary figure in which words, grammatical constructions, or concepts are repeated in reverse order, in the same or a modified form",Q. What is Chiasmus?
1813,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,the substitution of the name of an attribute or adjunct for that of the thing meant,Q. What is Metonymy?
1814,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a figure of speech in which a word applies to two others in different senses,Q. What is Zeugma?
1815,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"attempting to capture in words what will be immediately applicable, appropriate, and engaging for a particular audience",Q. What is Kairos?
1816,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a figure of speech in which an opposition or contrast of ideas is expressed by parallelism of words that are the opposites of,Q. What is Antithesis?
1817,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a literary scheme in which one or several conjunctions are deliberately omitted from a series of related clauses,Q. What is Asyndeton?
1818,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,to convince an audience of the author's credibility or character,Q. What is Ethos?
1819,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a figure of speech in which a part is made to represent the whole or vice versa,Q. What is Synecdoche?
1820,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,to persuade an audience by appealing to their emotions,Q. What is Pathos?
1821,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Rhetorical Question,"Q. Which Rhetorical Device is shown in the following sentence: ""Will the COVID-19 pandemic ever end?"""
1822,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Appeal to Kairos,"Q. Which Rhetorical Device is shown in the following sentence: ""We should have Justin Bieber on the cover of the magazine this month instead of Tim McGraw."""
1823,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Synecdoche,"Q. Which Rhetorical Device is shown in the following sentence: ""The ship captain yelled for all hands on deck."""
1824,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Asyndeton,"Q. Which Rhetorical Device is shown in the following sentence: ""After reviewing all the evidence, I agree. They disagree."""
1825,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Appeal to Ethos,"Q. Which Rhetorical Device is shown in the following sentence: ""As a doctor, I am qualified to tell you that this course of treatment will likely generate the best results."""
1826,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Antithesis,"Q. Which Rhetorical Device is shown in the following sentence: ""That's one small step for man, one giant leap for mankind."""
1827,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Metonymy,"Q. Which Rhetorical Device is shown in the following sentence: ""The pen is mightier than the sword."""
1828,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Irony,"Q. Which Rhetorical Device is shown in the following sentence: ""The stress relief candle set my house on fire and burned it to the ground."""
1829,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Appeal to Logos,"Q. Which Rhetorical Device is shown in the following sentence: ""The data is perfectly clear: this investment has consistently turned a profit year-over-year, even in spite of market declines in other areas."""
1830,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Appeal to Pathos,"Q. Which Rhetorical Device is shown in the following sentence: ""If you don't adopt this puppy now, it will be put down tonight."""
1831,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Chiasmus,"Q. Which Rhetorical Device is shown in the following sentence: ""She has all my love; my heart belongs to her."""
1832,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Logic,Q. Logical fallacies are errors in reasoning that are based on poor or faulty ________.
1833,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"a conclusion based on the thought that if something happens, it will cause a ripple of other effects","Q. What is the definition of the logical fallacy, slippery slope?"
1834,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a conclusion based on insufficient or biased evidence,"Q. What is the definition of the logical fallacy, hasty generalization?"
1835,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"a conclusion that if something happened after an event, the event must have caused it","Q. What is the definition of the logical fallacy, post hoc?"
1836,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a conclusion that restates the argument rather than actually proving it,"Q. What is the definition of the logical fallacy, circular argument?"
1837,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a conclusion is an attack on the character of a person rather than his or her opinions or arguments,"Q. What is the definition of the logical fallacy, ad hominem?"
1838,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"a conclusion that presents what most people, or a group of people think, in order to persuade one to think the same way.","Q. What is the definition of the logical fallacy, bandwagon appeal?"
1839,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,"a conclusion that avoids the key issues, often by avoiding opposing arguments rather than addressing them","Q. What is the definition of the logical fallacy, red herring?"
1840,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,a conclusion that oversimplifies an opponent's viewpoint and then attacks that hollow argument,"Q. What is the definition of the logical fallacy, straw man?"
1841,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Post Hoc,"Q. Which of the following logical fallacies is shown in the following sentence: ""I drank bottled water and now I am sick, so the water must have made me sick."""
1842,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Slippery Slope,"Q. Which of the following logical fallacies is shown in the following sentence: ""If we ban Hummers because they are bad for the environment eventually the government will ban all cars, so we should not ban Hummers."""
1843,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Straw Man,"Q. Which of the following logical fallacies is shown in the following sentence: ""People who don't support the proposed state minimum wage increase hate the poor."""
1844,https://quizizz.com/admin/quiz/60be1e6d23fc31001d455d29/rhetorical-devices-and-logical-fallacies,Rhetorical Devices and Logical Fallacies,9th - 12th grade,Hasty Generalization,"Q. Which of the following logical fallacies is shown in the following sentence: ""Even though it's only the first day, I can tell this is going to be a boring course."""
1845,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,a statement that is given as support but is really an error in reasoning,Q. Define logical fallacy
1846,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,restating an opinion or conclusion in different words,Q. circular reasoning
1847,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,provides two possible outcomes of a situation,Q. Define either/or fallacy
1848,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,an attack on one's opponent,Q. ad hominem
1849,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,a statement that is too broad,Q. Define hasty generalization.
1850,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,a conclusion that does not take into account obvious exceptions,Q. overgeneralization
1851,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,the use of a completely unrelated topic or idea,Q. red herring
1852,https://quizizz.com/admin/quiz/5c8a9b9411eb6c001abfb805/logical-fallacies,Logical Fallacies,8th grade,the assumption that the popular choice is automatically correct,Q. bandwagon
1853,https://quizizz.com/admin/quiz/5fc3b9ddaac0bb001c1d366c/logical-fallacies-overgeneralization-slippery-slope,Logical Fallacies (Overgeneralization & Slippery Slope),8th grade,Slippery Slope,"Q. Identify which type of fallacy does this conclusion convey.
If I don’t take this A.P. class, then I won’t do well on the exam. If I don’t do well on the A.P. exam, then I can’t get into a good college. If I can’t get into a good college, then I’ll never get a good job. If I can’t get a good job, then I’m going to have to live in my parents’ basement forever. Guess I’ll sign up for the A.P. class."
1854,https://quizizz.com/admin/quiz/5fc3b9ddaac0bb001c1d366c/logical-fallacies-overgeneralization-slippery-slope,Logical Fallacies (Overgeneralization & Slippery Slope),8th grade,The Slippery Slope Fallacy,"Q. Identify which type of fallacy does this conclusion convey.
Teacher: If I let you go to the bathroom pretty soon everybody will want to go to the bathroom. This is an example of"
1855,https://quizizz.com/admin/quiz/5fc3b9ddaac0bb001c1d366c/logical-fallacies-overgeneralization-slippery-slope,Logical Fallacies (Overgeneralization & Slippery Slope),8th grade,Overgeneralization Fallacy (Hasty generalization Fallacy),"Q. Identify which type of fallacy does this conclusion convey.
""The two courses I took at UF were not very interesting. I don't think its a good university."""
1856,https://quizizz.com/admin/quiz/5fc3b9ddaac0bb001c1d366c/logical-fallacies-overgeneralization-slippery-slope,Logical Fallacies (Overgeneralization & Slippery Slope),8th grade,Overgeneralization Fallacy (Hasty Generalization Fallacy),"Q. Identify which type of fallacy does this conclusion convey.
A driver with a New York license plate cuts you off in traffic. You decide that all New York drivers are terrible drivers."
1857,https://quizizz.com/admin/quiz/5fc3b9ddaac0bb001c1d366c/logical-fallacies-overgeneralization-slippery-slope,Logical Fallacies (Overgeneralization & Slippery Slope),8th grade,An argument that contains mistake in reasoning,Q. What is a logical fallacy?
